conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,94283E+18;Wed Jul 09 06:22:28 +0000 2025;0;Menteri Koordinator Bidang Pemberdayaan Masyarakat Abdul Muhaimin Iskandar (Cak Imin) menegaskan bahwa pemerintah akan mencabut bantuan sosial (bansos) bagi penerima yang terbukti terlibat dalam praktik judi online. Penegasan ini menyusul temuan Pusat Pelaporan dan Analisis https://t.co/qOuCQIKs5k;1,94283E+18;https://pbs.twimg.com/media/GvZTIAsXwAALSNM.jpg;;in;;0;0;0;https://x.com/undefined/status/1942831700452728958;121640063;
1,94282E+18;Wed Jul 09 05:31:18 +0000 2025;1;Polres Metro Jakarta Pusat Ringankan Beban Anggota Terdampak Banjir Jakarta Pusat Sebagai bentuk kepedulian terhadap anggotanya Polres Metro Jakarta Pusat menyalurkan bantuan sosial kepada tujuh personel yang rumahnya terdampak banjir di wilayah Jakarta dan sekitarnya https://t.co/WlDosou5O3;1,94282E+18;https://pbs.twimg.com/media/GvZHa27acAAwZyE.jpg;;in;;0;0;1;https://x.com/undefined/status/1942818825927549220;1,38726E+18;
1,94281E+18;Wed Jul 09 05:03:36 +0000 2025;0;Pertamina Gas menegaskan komitmennya untuk terus hadir di tengah masyarakat melalui berbagai inisiatif sosial yang berdampak nyata https://t.co/ntFMey4r7g #pertagas #bencanaalam #banjir #longsor #megamendung #bogor #petrominer https://t.co/TQEVyWZlbw;1,94281E+18;https://pbs.twimg.com/media/GvZBFcEbQAEl6j2.jpg;;in;;0;0;0;https://x.com/undefined/status/1942811855065694449;8,30821E+17;
1,94281E+18;Wed Jul 09 05:00:42 +0000 2025;0;PPATK saat ini bekerja sama dengan Kementerian Sosial untuk memastikan penyaluran bantuan tepat sasaran dan menindak penerima bansos yang menggunakan rekeningnya untuk judi online. Source: Media Indonesia;1,94281E+18;;PYI_Indonesia;in;;0;0;0;https://x.com/undefined/status/1942811124929552660;1426976365;
1,94281E+18;Wed Jul 09 05:00:40 +0000 2025;0;Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) menemukan bahwa 571.410 nomor induk kependudukan (NIK) penerima bantuan sosial tercatat melakukan judi online dengan total deposit mencapai Rp957 miliar dan 7 5 juta kali transaksi dalam data 2024. https://t.co/8RYZmTp0yO;1,94281E+18;https://pbs.twimg.com/media/GvZAZ7ea4AAF_ts.jpg;;in;;0;1;0;https://x.com/undefined/status/1942811118185111761;1426976365;
1,94281E+18;Wed Jul 09 04:48:05 +0000 2025;0;Menko PMK Muhaimin Iskandar (Cak Imin) menyampaikan rencana game changer dalam sistem bantuan sosial Indonesia. Mulai ke depan Keluarga Penerima Manfaat (KPM) hanya akan menerima bansos maksimal 5 tahun! Bansos itu harus jadi batu loncatan bukan tempat berdiam diri. https://t.co/jDIrLi5M8P;1,94281E+18;https://pbs.twimg.com/amplify_video_thumb/1942807789631324160/img/igaBJw663QVvYo8L.jpg;;in;;0;0;0;https://x.com/undefined/status/1942807949027774795;3177962862;
1,9428E+18;Wed Jul 09 04:21:56 +0000 2025;0;Pemkab Aceh Singkil berasal dari Dinas Sosial dan BPBD setempat. Dalam kondisi hujan bupati dan rombongan menyempatkan untuk melihat dari dekat puing-puing rumah sisa kebakaran. #RunningNews #RumahMantanCamatTerbakar #AcehSingkil #Aceh #Serambinews https://t.co/6pe5ADWhrW;1,9428E+18;;;in;;0;0;0;https://x.com/undefined/status/1942801368810492057;64635651;
1,94254E+18;Wed Jul 09 04:16:48 +0000 2025;0;@fmwxchftbkuecv @hamadakiaa @eajw00ah @gopayindonesia @fmwxchftbkuecv Hi Kak harap hati2 ya perlu Kakak tahu DANA tdk punya layanan customer service lewat WhatsApp atau nomor pribadi ya. Semua bantuan resmi cuma lewat: Aplikasi DANA (fitur Chat DIANA) dan;1,9428E+18;;fmwxchftbkuecv;in;;0;0;0;https://x.com/undefined/status/1942800076428173763;9,65872E+17;
1,9428E+18;Wed Jul 09 04:08:20 +0000 2025;0;Program ini dapat mengentaskan kemiskinan dengan memberikan layanan pendidikan untuk memperbaiki kualitas hidup anak-anak dari keluarga miskin. Sejalan dengan itu orang tua dari para murid Sekolah Rakyat juga akan dibina dan diberikan bantuan sosial untuk memperbaiki nasibnya;1,9428E+18;;brokxoli;in;;0;1;0;https://x.com/undefined/status/1942797947139465696;163356517;
1,94279E+18;Wed Jul 09 03:47:00 +0000 2025;0;29 Kepala Keluarga di Sleman Dapat Bantuan Sosial Kebencanaan https://t.co/bfr0EuJ9Rg;1,94279E+18;;;in;;0;0;0;https://x.com/undefined/status/1942792576832266610;118371948;
1,94279E+18;Wed Jul 09 03:27:19 +0000 2025;1;WARGA TERDAMPAK BANJIR DI PETOGOGAN TERIMA BANTUAN DINAS SOSIAL Jakarta Selatan 8 Juli 2025 Warga di Jalan Wijaya Timur RT 04 RW 02 Kelurahan Petogogan Kebayoran Baru yang terdampak banjir menerima bantuan dari Dinas Sosial Selasa (8/7). https://t.co/wm5hHIaZyT;1,94279E+18;https://pbs.twimg.com/media/GvYrA5-XcAAMAbt.jpg;;in;;0;0;0;https://x.com/undefined/status/1942787623241884014;1,81922E+18;
1,94279E+18;Wed Jul 09 03:21:20 +0000 2025;6;PPATK mengungkap bahwa 571.410 NIK penerima bansos terlibat transaksi judi online selama 2024 dengan nilai transaksi mencapai Rp957 miliar dari 7 5 juta kali transaksi. Data ini memicu kekhawatiran soal efektivitas dan ketepatan sasaran bantuan sosial. Menindaklanjuti temuan https://t.co/SPt1AnRtSR;1,94279E+18;https://pbs.twimg.com/media/GvYpnH5aYAI4nTT.jpg;;in;;0;2;3;https://x.com/undefined/status/1942786117868347852;55507370;
1,94278E+18;Wed Jul 09 03:01:51 +0000 2025;0;Lebih dari setengah juta penerima bantuan sosial terjerat praktik judi daring. Praktik ini membuat penerima makin sulit keluar dari jerat kemiskinan. #Kriminalitas #AdadiKompas https://t.co/MSgMzreM9E;1,94278E+18;;;in;;0;0;0;https://x.com/undefined/status/1942781215251013658;771030588;
1,94278E+18;Wed Jul 09 02:57:41 +0000 2025;1;Lebih dari setengah juta penerima bantuan sosial terjerat praktik judi daring. Praktik ini membuat penerima makin sulit keluar dari jerat kemiskinan. #Kriminalitas #AdadiKompas https://t.co/BsMqG4Mnhf;1,94278E+18;;;in;;0;0;0;https://x.com/undefined/status/1942780168587579429;255866913;
1,94278E+18;Wed Jul 09 02:51:44 +0000 2025;1;Lebih dari setengah juta penerima bantuan sosial terjerat praktik judi daring. Praktik ini membuat penerima makin sulit keluar dari jerat kemiskinan. #KompasBrief #AdadiKompas https://t.co/UDrLPnu2HV;1,94278E+18;;;in;;0;0;0;https://x.com/undefined/status/1942778670826872975;255866913;
1,94278E+18;Wed Jul 09 02:50:41 +0000 2025;0;Lebih dari setengah juta penerima bantuan sosial terjerat praktik judi daring. Praktik ini membuat penerima makin sulit keluar dari jerat kemiskinan. #KompasBrief #AdadiKompas https://t.co/n99oZqDdLl;1,94278E+18;;;in;;0;0;2;https://x.com/undefined/status/1942778405331640406;771030588;
1,94278E+18;Wed Jul 09 02:50:23 +0000 2025;9;2/ Secara ringkas 𝗔𝘆𝘂𝗵 𝗠𝗮𝗹𝗮𝘆𝘀𝗶𝗮 bakal menjadi platform;;;;;;;;;;;
1,94278E+18;Wed Jul 09 02:47:16 +0000 2025;0;Lebih dari setengah juta penerima bantuan sosial terjerat praktik judi daring. Praktik ini membuat penerima makin sulit keluar dari jerat kemiskinan. #KompasBrief #AdadiKompas https://t.co/WExVshsaUI;1,94278E+18;;;in;;0;0;0;https://x.com/undefined/status/1942777545247563817;79237556;
1,94278E+18;Wed Jul 09 02:44:03 +0000 2025;0;29 Kepala Keluarga di Sleman Dapat Bantuan Sosial Kebencanaan https://t.co/bfr0EuIC1I https://t.co/qjuXz0kwQ7;1,94278E+18;https://pbs.twimg.com/media/GvYhJMwWkAAeU_a.jpg;;in;;0;0;0;https://x.com/undefined/status/1942776734010552692;118371948;
1,94277E+18;Wed Jul 09 02:15:59 +0000 2025;0;Polres Pesawaran Memberikan Bantuan Sosial Kepada Masyarakat Yang Membutuhkan. . Polres Pesawaran Solid . @ini.polisi @spripimpolri @polisi_indonesia @humas_poldalampung @divisihumaspolri . #kapolri #poldalampung #infokiyai #pesawaran #polripresisi #polrespesawaran # https://t.co/G4zQZCsPpk;1,94277E+18;https://pbs.twimg.com/media/GvYauEnXIAAARUU.jpg;;in;;0;0;0;https://x.com/undefined/status/1942769671901700529;1,10821E+18;
1,94277E+18;Wed Jul 09 02:14:54 +0000 2025;0;APBN 2025 tidak hanya berperan sebagai shock-absorber yang diwujudkan dalam paket stimulus ekonomi yang berdampak nyata seperti diskon tarif listrik bantuan subsidi upah dan penebalan bantuan sosial https://t.co/13UF5LILuG;1,94277E+18;https://pbs.twimg.com/media/GvYZ3j_aYAEWqSf.jpg;setjenkemenkeu;in;;0;1;0;https://x.com/undefined/status/1942769401792774189;1,48038E+18;
1,94277E+18;Wed Jul 09 02:14:21 +0000 2025;0;Polres Pesawaran Memberikan Bantuan Sosial Kepada Masyarakat Yang Membutuhkan. . Polres Pesawaran Solid . @ini.polisi @spripimpolri @polisi_indonesia @humas_poldalampung @divisihumaspolri . #kapolri #poldalampung #infokiyai #pesawaran #polripresisi #polrespesawaran https://t.co/auKIzm8PvL;1,94277E+18;https://pbs.twimg.com/media/GvYaV_CWoAAFUQK.jpg;;in;;0;0;0;https://x.com/undefined/status/1942769262835257488;1,02238E+18;
1,94276E+18;Wed Jul 09 01:59:12 +0000 2025;0;@aimr0d Betuull. Gaada orang beduit yg butuh juga ada aja orang lain yg butuh bantuan. Namanya juga makhluk sosial;1,94277E+18;;aimr0d;in;;0;0;0;https://x.com/undefined/status/1942765450108232116;162221584;
1,94276E+18;Wed Jul 09 01:36:37 +0000 2025;7;KAI Divre III Palembang menyerahkan bantuan Tanggung Jawab Sosial Lingkungan sebanyak Rp ±458 juta kepada Universitas Sriwijaya. Dana tersebut akan digunakan untuk studi kelayakan re-aktivasi dan pengoperasian kembali KA Kertalaya (Kertapati - Indralaya) https://t.co/8ga3OYEBFW https://t.co/9OM9cLTB6J;1,94276E+18;https://pbs.twimg.com/media/GvYRtfBaYAA8ELj.jpg;;in;;0;0;1;https://x.com/undefined/status/1942759766335345037;1,81846E+18;
1,94276E+18;Wed Jul 09 01:21:48 +0000 2025;0;Jempang Dalam rangka memperingati Hari Bhayangkara ke-79 Tahun 2025 Polsek Jempang melaksanakan kegiatan Bakti Sosial (Bansos) berupa pemberian bantuan kepada masyarakat kurang mampu di wilayah Kecamatan Jempang Kabupaten Kutai Barat pada Selasa (8/7/2025). https://t.co/1HtytV5A5A;1,94276E+18;https://pbs.twimg.com/media/GvYOTh8XEAAGkBZ.jpg;;in;;0;0;0;https://x.com/undefined/status/1942756035284066797;1,86202E+18;
1,94275E+18;Wed Jul 09 01:07:48 +0000 2025;0;Terapi dengan bantuan hewan peliharaan istilah kerennya 𝘗𝘦𝘵 𝘛𝘩𝘦𝘳𝘢𝘱𝘺 belakangan sedang tren di media sosial. Sehubungan dengan pekan ujian yang sebentar lagi akan dilaksanakan klub Golden Petals sepakat untuk membantu rekan sesama mahasiswa melalui ›;1,94275E+18;;sgu_jiwoo;in;;0;1;0;https://x.com/undefined/status/1942752512253255915;1,41534E+18;
1,94275E+18;Wed Jul 09 01:00:01 +0000 2025;1;Menteri Sosial (Mensos) Saifullah Yusuf mengungkap kategori masyarakat yang tidak layak untuk mendapatkan bantuan sosial (Bansos) dapat dilihat dari pengeluaran setiap individu hingga kondisi rumahnya. Hal itu dikatakan Mensos usai melaksanakan rapat koodinasi nasional https://t.co/RvrznSX1Hk;1,94275E+18;https://pbs.twimg.com/media/GvWEETYaYAUMTDO.jpg;;in;;0;4;0;https://x.com/undefined/status/1942750554284781573;55507370;
1,94275E+18;Wed Jul 09 00:53:30 +0000 2025;1;Dandim Jeneponto Serahkan Bantuan Sosial untuk Korban Banjir dan Longsor di Rumbia #TNI #TniIndonesia #Puspentni #TNIAAD #Kodam14Hasanuddin #Korem141Toddopuli #Babinsa #Komsos #TNIManunggalRakyat #IndonesiaTangguh #PengabdianTanpaBatas #TNIUntukRakyat #Jeneponto #Semuaorang https://t.co/FEFUeKpXJu;1,94275E+18;https://pbs.twimg.com/amplify_video_thumb/1942748804144586753/img/YPd8C6k3R5o4n2dh.jpg;;in;;0;0;0;https://x.com/undefined/status/1942748913444012297;7,04182E+17;
1,94274E+18;Wed Jul 09 00:23:37 +0000 2025;0;Ayo jadikan media sosial jadi sumber penghasilan. Buat kalian yang suka bikin konten dan punya banyak follower. Saatnya Make Money . Jadikan akun kalian menjadi media promosi. Iklan aja via status teman kalian. Berikan dia bantuan dengan tanpa merendahkan martabatnya. https://t.co/HkyepkbvtD;1,94274E+18;https://pbs.twimg.com/media/GvYBAICaYAEwl0Q.jpg;;in;;0;0;0;https://x.com/undefined/status/1942741393451147666;58650808;
1,94274E+18;Wed Jul 09 00:21:57 +0000 2025;0;Penyidik Kejaksaan Negeri Mataram Nusa Tenggara Barat mencari bukti baru dalam kasus dugaan korupsi penyaluran bantuan sosial yang bersumber dari anggaran pokok pikiran (pokir) dewan tahun 2022. https://t.co/BMiS2DHVZ7 #beritaterkini;1,94274E+18;;;in;;0;0;0;https://x.com/undefined/status/1942740973794255079;1,57188E+18;
1,94274E+18;Wed Jul 09 00:19:50 +0000 2025;0;Dinas Sosial Nusa Tenggara Barat (NTB) menyalurkan sejumlah bantuan logistik kepada warga terdampak banjir di Lingkungan Karang Timbal Kelurahan Punia Kecamatan Mataram Kota Mataram. https://t.co/SQkmJul07G #beritaterkini;1,94274E+18;;;in;;0;0;0;https://x.com/undefined/status/1942740441503523015;1,57188E+18;
1,94273E+18;Tue Jul 08 23:23:45 +0000 2025;0;Cara Cek Bantuan Sosial PKH dan BPNT Terbaru 2025 Lewat HP Gampang Banget! https://t.co/Ghfv2tUoPG;1,94273E+18;;;in;;0;0;0;https://x.com/undefined/status/1942726326886224152;1,28384E+18;
1,94271E+18;Tue Jul 08 22:14:00 +0000 2025;0;Salam #Portizen! Sebagai wujud kepedulian terhadap masyarakat terdampak gempa bumi di Kabupaten Seram Barat Maluku Pelindo Regional 4 Ambon menyalurkan bantuan melalui Program Tanggung Jawab Sosial dan Lingkungan (TJSL) Pelindo 2025. https://t.co/6iMdeuGYds;1,94271E+18;https://pbs.twimg.com/ext_tw_video_thumb/1942708716114989056/pu/img/RF9MrkvapnDz2_e6.jpg;;in;;0;0;0;https://x.com/undefined/status/1942708774063440221;1,79901E+18;
1,9425E+18;Tue Jul 08 22:11:09 +0000 2025;1;@Gerindra @prabowo kesejahteraan masyarakat seperti penciptaan lapangan kerja perumahan yang terjangkau atau bantuan sosial lainnya. Tujuan dari Program-Program Ini: Secara keseluruhan program-program ini diharapkan dapat membantu mengurangi kemiskinan da;1,94271E+18;;RahardjoMars;in;;0;1;1;https://x.com/undefined/status/1942708059496931530;1,4589E+18;
1,9427E+18;Tue Jul 08 21:40:00 +0000 2025;0;Sleman serahkan bantuan sosial Rp 43.125.000 bagi masyarakat terdampak bencana https://t.co/aOdGwuZw7z;1,9427E+18;;;in;;0;0;0;https://x.com/undefined/status/1942700218509652194;121640063;
1,94268E+18;Tue Jul 08 20:11:08 +0000 2025;1;𝗠𝗜𝗦𝗜 𝗔𝗬𝗨𝗛 𝗠𝗔𝗟𝗔𝗬𝗦𝗜𝗔: 1. Menubuhkan banyak perusahaan sosial yang digerakkan oleh rakyat. 2. Menyediakan kepakaran dan bantuan teknikal. 3. Menguruskan sumber kewangan dengan telus dan cekap. 4. Menghubungkan dengan kumpulan penerima manfaat.;1,94268E+18;;nizamsky;in;;0;0;0;https://x.com/undefined/status/1942677856833638688;19757034;
1,9424E+18;Tue Jul 08 18:34:37 +0000 2025;0;@beatshuguet354 Bantuan sosial bukan buat main-main.;1,94265E+18;;beatshuguet354;in;;0;0;0;https://x.com/undefined/status/1942653567799558653;1,48653E+18;
1,94256E+18;Tue Jul 08 16:48:44 +0000 2025;0;@kompascom Bantuan keuangan untuk Parpol diusulkan naik bahkan sampai 3 X lipat. Sementara anggaran Bantuan Sosial untuk Rakyat dikurangi 3 X lipat dengan menekan angka kemiskinan dibuat turun padahal FAKTANYA jumlahnya semakin meningkat.;1,94263E+18;;kompascom;in;;0;0;0;https://x.com/undefined/status/1942626918760865848;2894429496;
1,94262E+18;Tue Jul 08 16:20:42 +0000 2025;1;Peduli Korban Banjir Lapas Bulukumba Turun Langsung Salurkan Bantuan *** Bulukumba Info_PAS Lembaga Pemasyarakatan (Lapas) Kelas IIA Bulukumba menunjukkan kepeduliannya terhadap masyarakat sekitar dengan menyalurkan bantuan sosial kepada korban banjir di https://t.co/pCT3qSsj6C;1,94262E+18;https://pbs.twimg.com/media/GvWSazraIAAXVux.jpg;;in;;0;1;0;https://x.com/undefined/status/1942619864696512867;2853781008;
1,94262E+18;Tue Jul 08 16:05:01 +0000 2025;1;Dandim 1425/Jeneponto Letkol Inf Abdul Muthalib Tallasa didampingi Ketua Persit KCK Cabang XXXIII Dim 1425/Jeneponto Ny. Devy Muhammad Tallasa turun langsung ke lokasi terdampak untuk menyerahkan bantuan sosial kepada warga Desa Bontotiro dan Desa Kassi. Selasa 8/7/2025. https://t.co/6a3ptZqxfr;1,94262E+18;https://pbs.twimg.com/media/GvWO2jKW4AAif9M.jpg;;in;;0;0;0;https://x.com/undefined/status/1942615916560150815;7,04182E+17;
1,94261E+18;Tue Jul 08 15:55:26 +0000 2025;0;ikuti beragam kegiatannya: Karya Bakti: Penanaman Pohon Donor Darah Layanan Kartu Identitas Digital Konseling Keluarga Sosialisasi Bantuan Hukum LKM3 Launching Joglo Keserasian Sosial Senam &amp;;;;;;;;;;;
1,9426E+18;Tue Jul 08 15:07:09 +0000 2025;17;*Peduli Korban Kebakaran Kodim 1412/Kolaka Salurkan Bantuan Sembako Kepada Warga* Kolaka - Sebagai bentuk kepedulian terhadap warga desa binaan yang tertimpa musibah kebakaran Kapten Inf Burhanuddin Danramil 1412-02/Wundulako Bersama Anggota menyerahkan bantuan sosial https://t.co/BQc3lXOAF0;1,9426E+18;https://pbs.twimg.com/media/GvWBoaxbIAARMnX.jpg;;in;;0;4;0;https://x.com/undefined/status/1942601357040418944;9,76684E+17;
1,94246E+18;Tue Jul 08 14:39:57 +0000 2025;0;@akbarbarj Ketegasan PPATK bikin bantuan sosial makin terpercaya rekening judi online yang saldo gede langsung diblok biar dana aman #PPATKTegas;1,94259E+18;;akbarbarj;in;;0;0;0;https://x.com/undefined/status/1942594511579820105;1,68735E+18;
1,94259E+18;Tue Jul 08 14:09:28 +0000 2025;0;Sleman serahkan bantuan sosial Rp 43.125.000 bagi masyarakat terdampak bencana https://t.co/qUwf2EA45g https://t.co/j5mnz73pur;1,94259E+18;https://pbs.twimg.com/media/GvV0bbJaYAIj2im.jpg;;in;;0;0;0;https://x.com/undefined/status/1942586840613282235;1,00605E+18;
1,94258E+18;Tue Jul 08 13:54:27 +0000 2025;0;Tidak ada kata lain selain miris setelah mendengar paparan Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) terkait dengan temuan penyimpangan penyaluran bantuan sosial (bansos). PPATK menemukan lebih dari 571 ribu penerima bansos juga aktif bermain judi daring (judol). https://t.co/4DDa5qaZXn;1,94258E+18;https://pbs.twimg.com/media/GvVw_qGaYAA2cJD.jpg;;in;;0;2;0;https://x.com/undefined/status/1942583061117575197;57261519;
1,94258E+18;Tue Jul 08 13:50:03 +0000 2025;0;https://t.co/vSP9l9Q0sN Jiwa sosial @prabowo tinggi meskipun didalam rumah sendiri rakyatnya mengeluh harga beras tinggi yang penting kan tersohor dulu di mata internasional jika @prabowo itu dermawan bukan begitu Tuan Presiden?;1,94258E+18;;;in;;0;0;0;https://x.com/undefined/status/1942581953477152961;1,79828E+18;
1,94258E+18;Tue Jul 08 13:48:22 +0000 2025;0;@sarah_pndjtn https://t.co/vSP9l9Q0sN Jiwa sosial @prabowo sangat tinggi meskipun dirumah sendiri rakyatnya banyak yang mengeluh karena harga beras mahal. Yang penting kesohor dulu soal rakyatnya berisik harga beras mahal abaikan saja;1,94258E+18;;sarah_pndjtn;in;;0;0;1;https://x.com/undefined/status/1942581528757731836;1,79828E+18;
1,94256E+18;Tue Jul 08 13:46:15 +0000 2025;2;@tempodotco https://t.co/vSP9l9Q0sN Sangat tinggi jiwa sosial @prabowo meskipun di rumah sendiri rakyatnya berisik harga beras mahal;1,94258E+18;;tempodotco;in;;0;1;1;https://x.com/undefined/status/1942580994642452747;1,79828E+18;
1,94257E+18;Tue Jul 08 13:21:31 +0000 2025;0;Dalam rapat kerja bersama Komisi VIII DPR RI (07/07) Menteri Sosial Saifullah Yusuf (Gus Ipul) menegaskan pentingnya ketepatan penyaluran bansos. Ia menyebut penyalahgunaan bantuan negara untuk aktivitas ilegal bukan sekadar pelanggaran administratif.;1,94257E+18;;;in;;0;1;0;https://x.com/undefined/status/1942574771977478209;1,26038E+18;
1,94255E+18;Tue Jul 08 11:30:00 +0000 2025;1;Lebih dari setengah juta penerima bantuan sosial terindikasi bermain judi daring dengan total nilai transaksi Rp 957 miliar. Hal ini terlihat dari hasil pengecekan data penerima bantuan dengan data pemain judi daring di Pusat Pelaporan dan Analisis Transaksi Keuangan. Masyarakat https://t.co/wmfCIDtfGJ;1,94255E+18;https://pbs.twimg.com/amplify_video_thumb/1942506612733923328/img/_vA1uiV9LoqvBe27.jpg;;in;;0;1;2;https://x.com/undefined/status/1942546707503272268;255866913;
1,94255E+18;Tue Jul 08 11:26:05 +0000 2025;0;Dukung Tugas Sosial PMI Pemko Medan Siapkan Bantuan Alat Medis https://t.co/yRYLB7dtz3;1,94255E+18;;;in;;0;0;0;https://x.com/undefined/status/1942545723037475276;1,82421E+18;
1,94226E+18;Tue Jul 08 11:07:32 +0000 2025;0;@OposisiCerdas Mo setajam apapun endusan nggak ngaruh peluang ntuk berbuat di beri ruang melompong sudah jelas bantuan sosial habis pakai ngiler dan bermain semuanya. Kalo mo jujur urut kacang aja mulai penetapan nilai bansos DPR Kementrian terkait Gubern;1,94254E+18;;OposisiCerdas;in;;0;1;0;https://x.com/undefined/status/1942541054038737329;1,1687E+18;
1,94254E+18;Tue Jul 08 11:02:16 +0000 2025;1;Pusat Pelaporan dan Analisis Transaksi Keuangan (PPATK) menemukan 571.410 nomor induk kependudukan (NIK) yang terdaftar sebagai penerima bantuan sosial (bansos) terlibat menjadi pemain judi online (judol) sepanjang tahun 2024. Total deposit judi online dari 571.410 NIK https://t.co/0zo74RPjRh;1,94254E+18;https://pbs.twimg.com/media/GvVJkHOXMAAicqH.jpg;;in;;1;0;1;https://x.com/undefined/status/1942539726705053803;47596019;
1,94254E+18;Tue Jul 08 11:02:08 +0000 2025;0;Sementara itu Sekretaris Direktorat Jenderal Pemasyarakatan Gun Gun Gunawan turut memberikan penguatan dalam sesi tersebut. Ia menekankan pentingnya pelaksanaan kegiatan sosial seperti bantuan sosial (bansos) secara rutin ;1,94254E+18;;ditjenpassulsel;in;;0;1;0;https://x.com/undefined/status/1942539695537438951;1,88232E+18;
1,94253E+18;Tue Jul 08 10:39:42 +0000 2025;0;Suku Dinas Sosial (Sudinsos) Jakarta Utara mendistribusikan bantuan alat bantu fisik kaki palsu bagi warga penyandang disabilitas untuk membantu mereka dalam melakukan aktivitas sehari-hari. #BacadiBJ #BeritaJakarta #DKIJakarta #JAKI #WeLoveJakarta https://t.co/hrgsW2QGpp;1,94253E+18;;;in;;0;0;0;https://x.com/undefined/status/1942534048523641191;213204035;
1,94253E+18;Tue Jul 08 10:11:31 +0000 2025;0;Kapolsek Ciledug KOMPOL R.A. DALBY S.Pd. M.H. Beserta Jajaran Polsek Ciledug Polres Metro Tangerang Kota Memberikan bantuan sosial kepada warga terdampak banjir Ciledug Indah di di Posko Banjir Masjid Al Irsyad Jl. KH. Hasyim Ashari Kel. Pedurenan Kec. Karang Tengah https://t.co/bJUPhyuQvN;1,94253E+18;https://pbs.twimg.com/media/GvU99_1XQAAdaPH.jpg;;in;;0;0;0;https://x.com/undefined/status/1942526956916072730;1,30906E+18;
1,94252E+18;Tue Jul 08 09:52:28 +0000 2025;1;Menteri Sosial Saifullah Yusuf menegaskan bahwa pihaknya akan mengevaluasi rekening penerima bantuan sosial yang terdeteksi digunakan untuk judi daring. Menurut Gus Ipul penerima yang terbukti menyalahgunakan bansos tidak layak lagi menerima bantuan dan berpotensi dicoret dari https://t.co/wshJXG0TCI;1,94252E+18;https://pbs.twimg.com/amplify_video_thumb/1942521600223670272/img/oksHXIss_DskwSmF.jpg;;in;;0;1;0;https://x.com/undefined/status/1942522161325105229;57261519;
1,94252E+18;Tue Jul 08 09:47:41 +0000 2025;0; Pemerintah akan mendigitalisasi distribusi bantuan sosial (bansos) melalui Portal Perlinsos! Langkah ini diungkap Ketua Dewan Ekonomi Nasional (DEN) Luhut B. Pandjaitan sebagai bagian dari transformasi digital layanan sosial. https://t.co/QcaSpMuiMS;1,94252E+18;https://pbs.twimg.com/media/GvU4gyBbMAAf_kC.jpg;;in;;0;1;0;https://x.com/undefined/status/1942520958683865209;275580050;
1,94252E+18;Tue Jul 08 09:44:38 +0000 2025;0; Pemerintah akan mendigitalisasi distribusi bantuan sosial (bansos) melalui Portal Perlinsos! Langkah ini diungkap Ketua Dewan Ekonomi Nasional (DEN) Luhut B. Pandjaitan sebagai bagian dari transformasi digital layanan sosial. https://t.co/NsiLa5r0Zc;1,94252E+18;https://pbs.twimg.com/media/GvU3x4QbsAA3eVz.jpg;;in;;0;1;0;https://x.com/undefined/status/1942520191566717284;1,16631E+18;
1,94252E+18;Tue Jul 08 09:42:57 +0000 2025;0;Di saat jutaan rakyat masih berjuang memenuhi kebutuhan dasar kabar mencengangkan ini mencuat: Rp957 miliar dana bantuan sosial (bansos) yang seharusnya disalurkan untuk masyarakat miskin justru mengalir ke situs judi online. Selengkapnya di https://t.co/uUqyWHs0LM https://t.co/6x8n5XiFnN;1,94252E+18;https://pbs.twimg.com/media/GvU3bNjaEAA69X5.jpg;;in;;0;0;0;https://x.com/undefined/status/1942519767241482432;1,62139E+18;
1,94246E+18;Tue Jul 08 09:41:03 +0000 2025;0;@akbarbarj Ketegasan dan pengawasan ketat PPATK bikin bantuan sosial dijamin sampai ke orang yang benar-benar berhak #PPATKTegas;1,94252E+18;;akbarbarj;in;;0;0;0;https://x.com/undefined/status/1942519289569055189;1,70021E+18;
1,94251E+18;Tue Jul 08 09:12:21 +0000 2025;1;Langsa Lembaga Pemasyarakatan (Lapas) Narkotika Kelas IIB Langsa kembali menyalurkan 20 paket bantuan sosial (bansos) kepada keluarga warga binaan pada Selasa 8 Juli 2025. https://t.co/iKZO6bjIg7;1,94251E+18;https://pbs.twimg.com/media/GvUwVNxaYAYZGws.jpg;;in;;0;0;0;https://x.com/undefined/status/1942512066407055733;1,4272E+18;
1,94251E+18;Tue Jul 08 09:11:11 +0000 2025;0;Dukung Tugas Sosial PMI Pemko Medan Siapkan Bantuan Alat Medis https://t.co/w3pVLNn5Pz;1,94251E+18;;;in;;0;0;0;https://x.com/undefined/status/1942511774043087005;1,80298E+18;
1,94251E+18;Tue Jul 08 09:02:38 +0000 2025;0;Bantuan sosial siap tepat guna tanpa bocor PPATK jeli jaga prosesnya #PPATKTegas https://t.co/FsodJSOXMi;1,94251E+18;https://pbs.twimg.com/media/GvUuMYbXwAAGlZa.jpg;;in;;0;0;0;https://x.com/undefined/status/1942509620951671273;1,5429E+18;
